web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716899965-768,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,"TURUN HARGA !!!! HARGA NJOP Rumah di kartini jakarta pusat cck untk kos kos karyawan UMR, investasi lahan di jakarta pusat siap di tawar","Kartini, Jakarta Pusat",2,1,1,140 m²,140 m²,"Rp 1,8 Miliar"
1716899965-769,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,"Rumah di Cempaka Putih dekat Taman Solo, Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat",6,3,1,280 m²,305 m²,"Rp 6,5 Miliar"
1716899965-770,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,"Rumah Bagus Prime Area Jl. Ki Mangun Sarkoro, Menteng","Menteng, Jakarta Pusat",7,8,2,600 m²,700 m²,Rp 40 Miliar
1716899965-771,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,"TURUN HARGA MENDEKATI NJOP NEGO BANGET RUMAH DI JAKARTA PUSAT AKSES 2 ARAH ke kh hasyim ashari ( roxy) , & ke jln suryopranoto ( harmoni)","Petojo, Jakarta Pusat",4,2,2,415 m²,400 m²,"Rp 8,5 Miliar"
1716899965-772,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,Jual Cepat Murah di Karet Sudirman,"Karet Tengsin, Jakarta Pusat",,,,300 m²,,Rp 15 Miliar
1716899965-773,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,Rumah Menteng Jakarta Harga Sangat Spesial,"Menteng Atas, Jakarta Pusat",5,5,2,480 m²,900 m²,Rp 36 Miliar
1716899965-774,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,"Dijual Rumah Kos 30 Kamar Bisa Untuk Hotel di Percetakan Negara Dekat Jalan Pramuka, Jakarta Pusat","Percetakan Negara, Jakarta Pusat",30,15,6,510 m²,600 m²,"Rp 8,2 Miliar"
1716899965-775,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,Rumah Kokoh Mewah Murah di Johar Baru Jakarta Pusat,"Johar Baru, Jakarta Pusat",6,6,1,285 m²,390 m²,"Rp 6,6 Miliar"
1716899965-776,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,"Rumah Tua, Pasar Baru, Jakpus","Pasar Baru, Jakarta Pusat",4,2,,274 m²,200 m²,Rp 4 Miliar
1716899965-777,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,House at Menteng,"Menteng, Jakarta Pusat",5,3,,555 m²,450 m²,Rp 22 Miliar
1716899965-778,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,Rumah Bagus,"Menteng, Jakarta Pusat",4,5,,276 m²,400 m²,Rp 27 Miliar
1716899965-779,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,Rumah Siap Huni,"Menteng, Jakarta Pusat",5,5,,490 m²,490 m²,Rp 39 Miliar
1716899965-780,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1012,"Rumah di Thamrin Cocok untuk Hotel, Office Tower","Thamrin, Jakarta Pusat",,,,2000 m²,,Rp 105 Miliar
1716899984-781,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah Bagus Di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",3,4,,427 m²,390 m²,Rp 35 Miliar
1716899984-782,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah lama daerah Taman Menteng - Blitar Bondowoso Situbondo,"Menteng, Jakarta Pusat",,,,700 m²,,Rp 55 Miliar
1716899984-783,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah di Jalan cempaka putih timur,"Cempaka Putih, Jakarta Pusat",10,3,,225 m²,225 m²,"Rp 4,9 Miliar"
1716899984-784,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumah di Jalan Sukabumi , Menteng","Menteng, Jakarta Pusat",5,4,2,676 m²,340 m²,"Rp 3,9 Triliun"
1716899984-785,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumah di benhil 5 menit ke jalan gatsu,senayan,sudirman,tenang,bebas banjir cocok untk kos & tinggal ,area perkantoran,kuliner,RS,universitas","Bendungan Hilir, Jakarta Pusat",2,2,1,90 m²,100 m²,"Rp 2,8 Miliar"
1716899984-786,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumah Tua di Jalan Biak - Cideng - Jakarta Pusat, 3 Kamar, Luas Tanah 162 m2","Cideng, Jakarta Pusat",3,2,,162 m²,100 m²,"Rp 4,8 Miliar"
1716899984-787,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Pejopongan Raya,"Pejompongan, Jakarta Pusat",4,3,1,470 m²,350 m²,"Rp 25,5 Miliar"
1716899984-788,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumah Mangga Besar, Sawah Besar, Jakarta Pusat","Sawah Besar, Jakarta Pusat",3,2,1,119 m²,98 m²,"Rp 1,5 Miliar"
1716899984-789,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah bagus dilokasi elite Menteng,"Menteng, Jakarta Pusat",5,3,2,312 m²,475 m²,"Rp 18,8 Miliar"
1716899984-790,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah Taman Widya Chandra Jakarta Pusat,"Senayan, Jakarta Pusat",5,5,,340 m²,900 m²,Rp 39 Miliar
1716899984-791,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumah Baru di kawasan Elite Jakarta Pusat,di Menteng, Jakarta Pusat. Luas 1000 m2. 5 Kamar","Menteng, Jakarta Pusat",5,5,,789 m²,1000 m²,Rp 67 Miliar
1716899984-792,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah Mewah di Jl Jambu - Menteng,"Menteng, Jakarta Pusat",4,4,,586 m²,800 m²,Rp 39 Miliar
1716899984-793,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah lama di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,5,,1400 m²,800 m²,Rp 125 Miliar
1716899984-794,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumah Menteng Ring 1, Gol C, lebar bagus, hitung tanah.","Menteng, Jakarta Pusat",,,,500 m²,,Rp 127 Miliar
1716899984-795,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumah Lama Hitung Tanah Jl Kesehatan 3, Petojo","Petojo, Jakarta Pusat",10,3,,589 m²,300 m²,Rp 20 Miliar
1716899984-796,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,Rumah tua hitung Tanah 700 m di Jl. Surabaya - Menteng,"Menteng, Jakarta Pusat",,,,400 m²,,Rp 33 Miliar
1716899984-797,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,"Rumahnya bagus dan terawat, strategis @ Kemayoran","Kemayoran, Jakarta Pusat",4,4,,200 m²,,Rp 8 Miliar
1716899984-798,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,House with Classic Style at Menteng,"Menteng, Jakarta Pusat",4,4,,780 m²,500 m²,Rp 90 Miliar
1716899984-799,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,RUMAH MEWAH MULTIFUNGSI LOKASI STRATEGIS DI DAERAH PLAJU THAMRIN JAKARTA PUSAT,"Thamrin, Jakarta Pusat",10,10,,700 m²,2000 m²,Rp 105 Miliar
1716899984-800,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1011,RUMAH LUAS SIAP HUNI LOKASI STRATEGIS DI KAWASAN KOMERSIL SALEMBA JAKARTA PUSAT,"Cempaka Putih, Jakarta Pusat",4,3,6,259 m²,270 m²,"Rp 5,2 Miliar"
1716900013-801,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Rumah Kost di Cideng,"Cideng, Jakarta Pusat",19,6,2,166 m²,360 m²,Rp 5 Miliar
1716900013-802,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Rumah 2 Lantai daerah Cempaka Putih,"Cempaka Putih, Jakarta Pusat",2,2,,470 m²,499 m²,Rp 13 Miliar
1716900013-803,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Rumah 3,5 Lantai daerah Tanah Abang","Tanah Abang, Jakarta Pusat",7,6,,240 m²,650 m²,Rp 17 Miliar
1716900013-804,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Rumah Bagus Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,5,4,1026 m²,1800 m²,Rp 70 Miliar
1716900013-805,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Rumah Siap Huni Jl.Percetakan Negara Jakarta Pusat,"Percetakan Negara, Jakarta Pusat",5,4,3,198 m²,200 m²,"Rp 4,5 Miliar"
1716900013-806,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Jual Rumah Menteng Jakarta,"Menteng, Jakarta Pusat",3,1,,798 m²,400 m²,Rp 45 Miliar
1716900013-807,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Dijual Cepat Rumah Jl. Lematang, Cideng Barat, Jakarta Pusat","Cideng, Jakarta Pusat",6,4,1,231 m²,250 m²,Rp 7 Miliar
1716900013-808,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Komersial bisa Gedung 4 Lantai,jalan Kembang Raya Kwitang","Senen, Jakarta Pusat",6,3,2,221 m²,150 m²,Rp 7 Miliar
1716900013-809,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Rumah baru dekat Taman Solo Cempaka Putih Tengah, elit dan tenang","Cempaka Putih, Jakarta Pusat",4,4,3,186 m²,275 m²,"Rp 6,5 Miliar"
1716900013-810,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Kost Mewah Harga Di Bawah NJOP Income 1,8 M per tahun JakPus","Senen, Jakarta Pusat",99,51,20,774 m²,1553 m²,Rp 20 Miliar
1716900013-811,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Rumah usaha di akses jalan besar, Kemayoran, Jakarta pusat","Kemayoran, Jakarta Pusat",2,1,,128 m²,100 m²,"Rp 2,9 Miliar"
1716900013-812,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Rumah Tua Cideng Murah Posisi Bagus,"Cideng, Jakarta Pusat",,,,264 m²,,Rp 10 Miliar
1716900013-813,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Rumah Kost Palmerah, Jakarta Pusat","Tanah Abang, Jakarta Pusat",33,33,,500 m²,800 m²,Rp 16 Miliar
1716900013-814,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Dijual Rumah Mewah 2 Lantai Strategis Cikini, Jakarta Pusat","Cikini, Jakarta Pusat",5,4,4,550 m²,388 m²,Rp 30 Miliar
1716900013-815,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Rumah di Bendungan Hilir,"Bedungan Jatiluhur, Jakarta Pusat",5,4,,317 m²,243 m²,"Rp 14,9 Miliar"
1716900013-816,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,Rumah Modern Tropis ada  Roof Top Di Menteng,"Menteng, Jakarta Pusat",4,5,4,424 m²,1000 m²,Rp 45 Miliar
1716900013-817,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Rumah di Latuharhari, Menteng","Menteng, Jakarta Pusat",5,5,,821 m²,750 m²,Rp 50 Miliar
1716900013-818,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Rumah Kost2an Kwitang, Senen, Gambir Jakarta Pusat","Kramat, Jakarta Pusat",12,6,1,240 m²,240 m²,Rp 6 Miliar
1716900013-819,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"RUMAH MINIMALIS SIAP HUNI 3 LANTAI DI CEMPAKA WANGI, KEMAYORAN, JAKARTA PUSAT","Kemayoran, Jakarta Pusat",4,2,1,65 m²,170 m²,"Rp 1,67 Miliar"
1716900013-820,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1010,"Kost Mewah 106 kamar, pasti untung!","Senen, Jakarta Pusat",106,51,1,774 m²,1553 m²,Rp 25 Miliar
1716900050-821,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah Mewah di Menteng,"Menteng, Jakarta Pusat",7,6,19,1158 m²,1480 m²,Rp 85 Miliar
1716900050-822,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Butuh Cepat !! Rumah Kost di Senen Jakarta Utara,"Senen, Jakarta Pusat",15,11,,124 m²,170 m²,Rp 2 Miliar
1716900050-823,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah lama cocok buat rumah kost exlusive lokasi premium jakarta pusat,"Cempaka Putih, Jakarta Pusat",7,3,2,615 m²,541 m²,Rp 120 Miliar
1716900050-824,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah kost Lokasi strategis di Senen Jakarta Pusat,"Senen, Jakarta Pusat",16,7,3,499 m²,400 m²,"Rp 5,5 Miliar"
1716900050-825,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah Baru Bangun di Cempaka Putih Tengah Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,1,180 m²,280 m²,"Rp 6,7 Miliar"
1716900050-826,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah Bagus,"Menteng, Jakarta Pusat",5,5,,720 m²,1000 m²,Rp 59 Miliar
1716900050-827,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah Siap Huni,"Menteng, Jakarta Pusat",5,5,,720 m²,1000 m²,Rp 42 Miliar
1716900050-828,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah Siap Huni di Cideng Tinggal Masuk.,"Cideng, Jakarta Pusat",3,2,2,162 m²,256 m²,"Rp 4,1 Miliar"
1716900050-829,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,DI JUAL KANTOR MEWAH FULL FURNISHED DEKAT KAWASAN SCBD,"Senayan, Jakarta Pusat",3,2,4,318 m²,400 m²,Rp 32 Miliar
1716900050-830,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,"Rumah samping lap bola arcici 3,2 milyar 150 meter","Cempaka Putih, Jakarta Pusat",3,2,1,150 m²,200 m²,"Rp 3,2 Miliar"
1716900050-831,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,MENTENG AREA,"Menteng, Jakarta Pusat",4,3,,156 m²,288 m²,Rp 14 Miliar
1716900050-832,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,MURAH MEWAH MINIMALIS TROPICAL MODERN AT MENTENG,"Menteng, Jakarta Pusat",4,4,6,1158 m²,1480 m²,Rp 93 Miliar
1716900050-833,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah di kawasan tenang,"Menteng Atas, Jakarta Pusat",5,2,,300 m²,150 m²,Rp 8 Miliar
1716900050-834,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,House at Menteng,"Menteng, Jakarta Pusat",5,4,4,676 m²,340 m²,"Rp 40,5 Miliar"
1716900050-835,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Dijual Rumah Hitung Tanah di Jalan Proklamasi Menteng,"Menteng, Jakarta Pusat",3,4,6,688 m²,350 m²,"Rp 32,4 Miliar"
1716900050-836,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,"DIJUAL CEPAT RUMAH KOST BARU SEMI - HOTEL 44 KAMAR, 5 LANTAI JL RAJAWALI JAKARTA PUSAT.LOKASI STRATEGIS,INVESTASI TERDASYAT YG MENGUNTUNGKAN","Gunung Sahari, Jakarta Pusat",44,44,,378 m²,1500 m²,Rp 25 Miliar
1716900050-837,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,"Rumah BU Terdekat Bundaran H.I hanya 5 menit, Akses Sangat Strategis","Tanah Abang, Jakarta Pusat",6,3,1,167 m²,200 m²,"Rp 4,5 Miliar"
1716900050-838,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,"Di jual Tanah ada bangunan lama di jl Pintu Besi, jakarta pusat
Luas tanah 110m2","Sawah Besar, Jakarta Pusat",,,,110 m²,,"Rp 2,5 Miliar"
1716900050-839,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Rumah Mewah di Menteng Jakarta pusat,"Menteng, Jakarta Pusat",4,4,,480 m²,1200 m²,"Rp 75,5 Miliar"
1716900050-840,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1009,Guest house di lokasi premium Menteng,"Menteng, Jakarta Pusat",19,19,20,1663 m²,3200 m²,Rp 130 Miliar
1716900081-841,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"Dijual Rumah Cempaka Putih cck untuk klinik, kantor ,dll","Cempaka Putih, Jakarta Pusat",5,5,5,377 m²,650 m²,"Rp 10,5 Miliar"
1716900081-842,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Rumah Premium Menteng,"Menteng, Jakarta Pusat",5,6,4,1225 m²,800 m²,Rp 100 Miliar
1716900081-843,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Rumah dijual menteng,"Menteng, Jakarta Pusat",6,4,4,763 m²,800 m²,Rp 68 Miliar
1716900081-844,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Rumah lama termurah lokasi fantastik cempakah putih timur jakarta pusat,"Cempaka Putih, Jakarta Pusat",5,4,1,615 m²,500 m²,Rp 10 Miliar
1716900081-845,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"Rumah Kos - Kosan 4 Lantai FULL Okupansi dan Pasti UNTUNG di Senen, Jakarta Pusat","Senen, Jakarta Pusat",105,52,2,774 m²,1500 m²,Rp 25 Miliar
1716900081-846,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Di Jual Cepat Rumah Lama Tapi Masih Layak Huni di Menteng,"Menteng, Jakarta Pusat",5,1,,1400 m²,,Rp 125 Miliar
1716900081-847,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Dijual Rumah Cempaka Putih Tengah Lokasi Terbaik Rumah Tua Lama Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",1,1,,360 m²,250 m²,"Rp 6,9 Miliar"
1716900081-848,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"Rumah di Jl Subang, Menteng","Menteng, Jakarta Pusat",7,5,2,660 m²,800 m²,Rp 47 Miliar
1716900081-849,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"Rumah Asri Lingkungan Elit Jl. Jambu Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",7,6,6,1409 m²,1000 m²,Rp 125 Miliar
1716900081-850,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Rumah jakarta Barat kramat Pulo,"Kramat, Jakarta Pusat",3,3,1,107 m²,300 m²,"Rp 1,5 Miliar"
1716900081-851,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Tanah komersial perkantoran prime location deket HI,"Thamrin, Jakarta Pusat",1,1,1,700 m²,200 m²,Rp 69 Miliar
1716900081-852,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"RUMAH BARU MINIMALIS 3,5 LANTAI DI CIDENG, JAKARTA PUSAT","Cideng, Jakarta Pusat",3,1,,65 m²,160 m²,"Rp 2,1 Miliar"
1716900081-853,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"RUMAH STRATEGIS DAN NYAMAN DI KRAMAT BARU, JAKARTA PUSAT","Senen, Jakarta Pusat",5,5,,238 m²,420 m²,"Rp 5,5 Miliar"
1716900081-854,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"RUMAH BARU MINIMALIS 3,5 LANTAI DI CIDENG, JAKARTA PUSAT","Cideng, Jakarta Pusat",3,1,,65 m²,160 m²,"Rp 2,1 Miliar"
1716900081-855,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Murah Rumah Petojo Melintang dekat Kesehatan zona bisa kantor atau rumah,"Petojo, Jakarta Pusat",3,2,,493 m²,250 m²,"Rp 12,5 Miliar"
1716900081-856,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,"Rumah Besar dan luas, Jl.  Musi Cideng, dekat tanah Abang, dekat perkantoran, jalan boulevar","Cideng, Jakarta Pusat",7,5,,424 m²,364 m²,"Rp 15,5 Miliar"
1716900081-857,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Rumah Menteng Harga di Bawah Pasar,"Menteng, Jakarta Pusat",7,5,3,737 m²,450 m²,Rp 57 Miliar
1716900081-858,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,RUMAH TUA DAERAH STRATEGIS PASAR BARU,"Sawah Besar, Jakarta Pusat",5,2,,119 m²,130 m²,"Rp 3,6 Miliar"
1716900081-859,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Rumah Menteng 40M Hadap Timur Laut,"Menteng, Jakarta Pusat",6,5,2,518 m²,350 m²,Rp 40 Miliar
1716900081-860,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1008,Menteng JakPus Rumah Renovated Hadap Timur Laut 40M,"Menteng, Jakarta Pusat",6,5,2,518 m²,350 m²,Rp 40 Miliar
1716900112-861,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,"Dijual Rumah lama terawat di Johar, Jakarta Pusat","Johar Baru, Jakarta Pusat",5,2,1,130 m²,121 m²,"Rp 2,8 Miliar"
1716900112-862,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,"HARGA DI BAWAH NJOP,TURUN LAGI","Gunung Sahari, Jakarta Pusat",8,4,,900 m²,634 m²,Rp 11 Miliar
1716900112-863,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,"Dijual Rumah di daerah Mangga Besar, Jakarta Pusat","Sawah Besar, Jakarta Pusat",3,2,,98 m²,119 m²,"Rp 1,5 Miliar"
1716900112-864,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,"Rumah Baru Modern di Rajawali Selatan, Jakarta Pusat","Gunung Sahari, Jakarta Pusat",3,4,2,180 m²,350 m²,"Rp 9,5 Miliar"
1716900112-865,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,Rumah Siap Huni di Pejompongan Jakarta Pusat ( 2bes ),"Pejompongan, Jakarta Pusat",6,4,2,194 m²,223 m²,"Rp 6,4 Miliar"
1716900112-866,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,"Dijual Rumah Baru lokasi strategis dipusat jakarta ""2BES""","Bendungan Hilir, Jakarta Pusat",3,3,2,201 m²,310 m²,Rp 11 Miliar
1716900112-867,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,"Rumah Minimalis , Bagus ,3 Lantai , Siap Huni , SHM , Menteng Jakarta Pusat","Menteng, Jakarta Pusat",3,2,1,150 m²,250 m²,"Rp 6,8 Miliar"
1716900112-868,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,Rumah Menteng bisa di jadikan silence office,"Menteng, Jakarta Pusat",2,,,350 m²,600 m²,Rp 25 Miliar
1716900112-869,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,Rumah sangat strategis bisa di jadikan tempat usaha,"Menteng, Jakarta Pusat",3,3,1,400 m²,600 m²,Rp 60 Miliar
1716900112-870,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,Rumah Mewah Di Menteng,"Menteng, Jakarta Pusat",1,1,1,763 m²,800 m²,Rp 69 Miliar
1716900112-871,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,Rumah Lama Terawat di Benhil,"Bendungan Hilir, Jakarta Pusat",5,3,1,180 m²,281 m²,Rp 20 Miliar
1716900112-872,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,Rumah Menteng Yang Asri dan Teduh,"Menteng, Jakarta Pusat",9,9,1,510 m²,624 m²,Rp 35 Miliar
1716900112-873,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,BU !! Rumah Kost di Senen Jakarta Pusat,"Senen, Jakarta Pusat",15,11,,124 m²,170 m²,"Rp 2,1 Miliar"
1716900112-874,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=1007,Rumah Bagus Semi Furnished SHM Jl Mokmer,"Sawah Besar, Jakarta Pusat",3,2,2,308 m²,240 m²,"Rp 6,5 Miliar"
