web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,garage,land_area,building_area,price
1716907228-107,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah cantik di jl. Cempaka Putih Tengah XXVI Dengan Lokasi Sangat Strategis. Cocok Untuk Hunian/Kost2an/Kantor.,"Cempaka Putih, Jakarta Pusat",4,4,1,404 m²,325 m²,"Rp 5,8 Miliar"
1716907228-108,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,"Rumah Murah di Jl F Raya, Harapan Mulia, Kemayoran. Dkt ke Jl Utan Panjang","Kemayoran, Jakarta Pusat",3,3,1,113 m²,175 m²,"Rp 1,6 Miliar"
1716907228-109,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,"Rumah Akses Motor Lt 32 M2 di Cempaka Putih , Jakarta Pusat Murah","Cempaka Putih, Jakarta Pusat",2,1,,32 m²,60 m²,Rp 600 Juta
1716907228-110,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah cafe mewah termurah dimenteng,"Menteng, Jakarta Pusat",5,3,6,519 m²,350 m²,Rp 26 Miliar
1716907228-111,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,"Kostan 3 Lantai di Jl Murdai, Cempaka Putih. Dkt Jl Percetakan Negara","Cempaka Putih, Jakarta Pusat",10,10,4,210 m²,424 m²,"Rp 2,46 Miliar"
1716907228-112,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah kost 2 lantai di Senen Jakarta Pusat,"Senen, Jakarta Pusat",16,16,,600 m²,348 m²,Rp 17 Miliar
1716907228-113,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah Murah Dekat Mall Green Pramuka Di Rawasari Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,3,1,331 m²,350 m²,"Rp 4,8 Miliar"
1716907228-114,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,"Jual Murah Rumah Depan Jalan, 1 Lantai, Shm, Lt 83m2, Glodok, Jakarta Barat","Glodok, Jakarta Pusat",2,2,1,83 m²,60 m²,"Rp 1,6 Miliar"
1716907228-115,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah Classic di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",12,12,,870 m²,1400 m²,Rp 65 Miliar
1716907228-116,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah baru di cempaka putih,"Cempaka Putih, Jakarta Pusat",5,3,1,116 m²,285 m²,"Rp 2,6 Miliar"
1716907228-117,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah Mewah Siap Huni Fully Furnished Cempaka Putih Narat di Jln cempaka putih Barat,"Cempaka Putih, Jakarta Pusat",4,4,2,580 m²,600 m²,"Rp 16,5 Miliar"
1716907228-118,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,"Rumah Kos-Kosan Di Jl Taman Bendungan Jatiluhur, Bendungan Hilir Jakarta","Bendungan Hilir, Jakarta Pusat",21,7,,117 m²,280 m²,"Rp 6,5 Miliar"
1716907228-119,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,"Rumah Kos-Kosan Di Jl Taman Bendungan Jatiluhur, Bendungan Hilir Jakarta","Bendungan Hilir, Jakarta Pusat",19,7,,113 m²,399 m²,"Rp 6,8 Miliar"
1716907228-120,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=817,Rumah Besar Baru Ada Kolam Renang di Menteng Pusat Kota Jakarta,"Menteng, Jakarta Pusat",5,5,3,876 m²,1400 m²,Rp 100 Miliar
1716907232-121,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,"Jual Cepat Rumah Pinggir Jalan, Lt 200 M2, Glodok, Jakarta Barat","Glodok, Jakarta Pusat",5,1,2,200 m²,150 m²,Rp 3 Miliar
1716907232-122,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Dijual Murah Rumah Siap Huni Di Cideng Jakarta Pusat,"Cideng, Jakarta Pusat",,,,200 m²,,"Rp 6,1 Miliar"
1716907232-123,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Rumah 3 Lantai Bagus di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,5,1,144 m²,350 m²,"Rp 5,5 Miliar"
1716907232-124,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,"Rumah siap huni 2 Lantai di Jln kartini, jakarta pusat","Kartini, Jakarta Pusat",11,5,1,300 m²,500 m²,"Rp 16,5 Miliar"
1716907232-125,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Rumah Vintage Strategis Sirkulasi Udara Cahaya Bagus Halaman Luas,"Tanah Abang, Jakarta Pusat",7,5,2,700 m²,900 m²,Rp 55 Miliar
1716907232-126,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Cepat Hitung Tanah Hook Depan Taman Cocok Untuk Kost2an,"Tanah Abang, Jakarta Pusat",4,4,,166 m²,150 m²,Rp 8 Miliar
1716907232-127,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Rumah Modern Classic Siap Huni Cempaka Putih Timur,"Cempaka Putih, Jakarta Pusat",5,5,1,295 m²,200 m²,Rp 8 Miliar
1716907232-128,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,"Rumah Jalan Prof Moh Yamin Sh Kelurahan Menteng, Kecamatan Menteng","Menteng, Jakarta Pusat",5,4,2,631 m²,1000 m²,Rp 46 Miliar
1716907232-129,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,"Lelang Rumah Kost 3 Lantai, Jl. Murdai, Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",10,10,,210 m²,380 m²,"Rp 3,3 Miliar"
1716907232-130,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Dijual Rumah Cantik Dengan Kolam Renang di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,,580 m²,600 m²,Rp 20 Miliar
1716907232-131,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Jual Cepat Nego Rumah Lokasi Cempaka Putih Tengah Jakpus,"Cempaka Putih, Jakarta Pusat",4,3,1,404 m²,200 m²,Rp 9 Miliar
1716907232-132,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Muraaah Menteng Jakarta Pusat Luas Tanah 368,"Menteng, Jakarta Pusat",4,3,1,368 m²,225 m²,Rp 20 Miliar
1716907232-133,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,"Rumah Siap Huni di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,4,4,580 m²,600 m²,Rp 20 Miliar
1716907232-134,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Rumah Menteng DKI,"Menteng, Jakarta Pusat",4,4,3,657 m²,400 m²,"Rp 42,5 Miliar"
1716907232-135,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Jk40.rumah Kost 24 Kamar di Kwitang Senen Terisi Penuh 100 .,"Senen, Jakarta Pusat",24,24,2,261 m²,522 m²,"Rp 6,4 Miliar"
1716907232-136,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Jk41.jarang Ada Rumah Usaha cafe Lokasi Istimewa Area Menteng,"Menteng, Jakarta Pusat",5,3,6,519 m²,350 m²,Rp 26 Miliar
1716907232-137,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Di Jual Rumah Cantik Siap Huni di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,2,580 m²,600 m²,Rp 20 Miliar
1716907232-138,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,"Rumah Cantik Murah Siap Huni Di Petojo Selatan, Jakarta Pusat","Petojo, Jakarta Pusat",4,2,2,98 m²,150 m²,"Rp 2,4 Miliar"
1716907232-139,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,"Dijual Rumah 2lt,ada 9 Kamar, di Cempaka Putih, Jakarta Pusat,","Cempaka Putih, Jakarta Pusat",7,3,2,536 m²,478 m²,"Rp 11,5 Miliar"
1716907232-140,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=816,Dijual Rumah Cantik Dengan Kolam Renang di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,4,580 m²,600 m²,Rp 20 Miliar
1716907236-141,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Rumah Semi Furnished dekat Stasiun Ps Senen SHM di Kemayoran,"Kemayoran, Jakarta Pusat",3,2,2,170 m²,200 m²,"Rp 2,85 Miliar"
1716907236-142,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Rumah di Rawasari Jakarta Pusat Bagus,"Cempaka Putih, Jakarta Pusat",6,4,6,422 m²,300 m²,"Rp 6,1 Miliar"
1716907236-143,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Rumah 2 lantai Jakarta pusat,"Batu Ceper, Jakarta Pusat",5,3,,235 m²,150 m²,"Rp 4,5 Miliar"
1716907236-144,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,RUMAH TUA HITUNG TANAH SENEN,"Senen, Jakarta Pusat",4,3,2,595 m²,300 m²,"Rp 17,5 Miliar"
1716907236-145,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,"Rumah Bagus T E R M U R A H Dlm Komplek Cempaka Putih, Jakpus","Cempaka Putih, Jakarta Pusat",4,3,2,155 m²,155 m²,"Rp 3,75 Miliar"
1716907236-146,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,"Rumah 2 Lantai Lokasi Strategis, Johar Baru","Johar Baru, Jakarta Pusat",4,2,1,100 m²,86 m²,"Rp 2,5 Miliar"
1716907236-147,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,"Rumah Kost Eksklusif 61 Kamar Cempaka Putih Timur, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",61,61,10,695 m²,1800 m²,Rp 15 Miliar
1716907236-148,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,"Rumah Mewah Lt 733 M2 di Candi Mendut , Menteng , Jakarta Pusat","Menteng, Jakarta Pusat",6,6,2,733 m²,1100 m²,Rp 45 Miliar
1716907236-149,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Rumah 2 Lantai Strategis Di Sumur Batu Jakarta Pusat S6530,"Sumur Batu, Jakarta Pusat",4,4,1,120 m²,200 m²,"Rp 3,5 Miliar"
1716907236-150,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Rumah Strategis Di Cempaka Putih Jakarta Pusat S6534,"Cempaka Putih, Jakarta Pusat",7,4,1,219 m²,275 m²,"Rp 2,9 Miliar"
1716907236-151,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,"Rumah Kos Lt 80 M2 di Karang Anyar , Sawah Besar, Jakarta Pusat","Karang Anyar, Jakarta Pusat",19,5,,80 m²,240 m²,"Rp 1,5 Miliar"
1716907236-152,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,RUMAH TUA HITUNG TANAH  SENEN,"Senen, Jakarta Pusat",4,4,2,595 m²,300 m²,"Rp 17,5 Miliar"
1716907236-153,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Dijual Rumah Rapi Siap Huni di Jakarta Pusat,"Bendungan Hilir, Jakarta Pusat",6,5,4,189 m²,400 m²,Rp 9 Miliar
1716907236-154,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Rumah di Menteng Jakarta pusat,"Menteng, Jakarta Pusat",6,4,,374 m²,374 m²,Rp 9 Miliar
1716907236-155,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,"RUMAH TERAWAT DI Komplek Cempaka Putih Indah (KT 5, 2 lantai)","Cempaka Putih, Jakarta Pusat",4,3,1,155 m²,125 m²,Rp 3 Miliar
1716907236-156,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Rumah Mewah 3 LT Cempaka Putih  Jakarta Pusat Lokasi Cempaka Put,"Cempaka Putih, Jakarta Pusat",5,5,3,144 m²,350 m²,"Rp 5,5 Miliar"
1716907236-157,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Dijual Rumah Dengan Kolam Renang di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,,580 m²,600 m²,Rp 20 Miliar
1716907236-158,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,RUMAH MANGGA BESAR SIAP HUNI DEKAT RS HUSADA JAKARTA PUSAT,"Karang Anyar, Jakarta Pusat",5,3,,162 m²,243 m²,"Rp 3,5 Miliar"
1716907236-159,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,Jual Rumah di Kalibaru Senen Jakarta Pusat,"Senen, Jakarta Pusat",5,2,2,148 m²,120 m²,"Rp 2,8 Miliar"
1716907236-160,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=815,"Rumah Murah di Jl Timah, Harapan Mulia, Kemayoran. Dkt ke Jl Letjen Suprapto","Kemayoran, Jakarta Pusat",3,3,1,151 m²,300 m²,"Rp 2,56 Miliar"
1716907239-161,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Dijual Rumah Bagus Beserta Kos-Kosan Terisi Penuh Kemayoran Jakarta Pusat.  Semi Furnished Shm - Sertifikat Hak Milik di Sumur batu , kemayoran, Kemayoran","Kemayoran, Jakarta Pusat",3,2,1,150 m²,150 m²,"Rp 2,6 Miliar"
1716907239-162,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Rumah 2 Lantai Modern Klasik di Johar Baru,"Senen, Jakarta Pusat",5,4,2,142 m²,290 m²,"Rp 1,7 Miliar"
1716907239-163,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Rumah Mewah 2 Lantai di Menteng, Jak Pus","Menteng, Jakarta Pusat",9,9,1,925 m²,1585 m²,Rp 70 Miliar
1716907239-164,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Rumah Murah 3lt di Jl Gunung Sahari,sawah Besar, Jakarta Pusat","Sawah Besar, Jakarta Pusat",3,2,,86 m²,180 m²,"Rp 1,85 Miliar"
1716907239-165,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Jual Rumah 1 Lantai di Bendungan Hilir Jakarta Pusat C R,"Bendungan Hilir, Jakarta Pusat",3,3,2,140 m²,116 m²,"Rp 4,5 Miliar"
1716907239-166,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,RUMAH PINTU AIR 2 LANTAI PASAR BARU JAKARTA PUSAT,"Pasar Baru, Jakarta Pusat",5,1,,100 m²,160 m²,"Rp 2,5 Miliar"
1716907239-167,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Diiual Rumah Di Mendut Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",6,2,4,733 m²,548 m²,Rp 45 Miliar
1716907239-168,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Rumah Modern Mewah di Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",5,4,3,395 m²,788 m²,Rp 33 Miliar
1716907239-169,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,rumah kartini BU,"Kartini, Jakarta Pusat",2,1,,70 m²,85 m²,Rp 800 Juta
1716907239-170,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Rumah Rajawali Selatan,"Sawah Besar, Jakarta Pusat",,,,350 m²,,"Rp 10,6 Miliar"
1716907239-171,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Rumah 2 lantai kondisi bagus di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,4,2,181 m²,244 m²,"Rp 7,2 Miliar"
1716907239-172,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Rumah Strategis Di Cempaka Putih Jakarta Pusat S6534,"Cempaka Putih, Jakarta Pusat",7,4,1,219 m²,275 m²,"Rp 2,9 Miliar"
1716907239-173,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Di jual rumah lama, butuh renovasi, lokasi dekat jln raya kebon sirih, dekat ke Monas, dekat ke balekota. Dekat pusat bisnis)kuliner.","Kebon Sirih, Jakarta Pusat",5,,,308 m²,310 m²,"Rp 10,5 Miliar"
1716907239-174,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Rumah Di Cempaka Putih Barat, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,3,1,170 m²,230 m²,"Rp 4,5 Miliar"
1716907239-175,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Rumah Di Cempaka Putih Dekat Pasar Dan Kantor Kelurahan,"Cempaka Putih, Jakarta Pusat",4,3,1,126 m²,140 m²,"Rp 2,5 Miliar"
1716907239-176,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Rumah Hitung Tanah, Lokasi Strategis Di Cempaka Putih.","Cempaka Putih, Jakarta Pusat",7,5,,544 m²,250 m²,Rp 10 Miliar
1716907239-177,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,** Rumah di Dwiwarna 2 Lantai SHM Butuh Renovasi**,"Kartini, Jakarta Pusat",1,2,,75 m²,80 m²,"Rp 1,5 Miliar"
1716907239-178,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Rumah Di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",4,5,,181 m²,244 m²,"Rp 7,2 Miliar"
1716907239-179,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,"Rumah 2 Lantai Di Daerah Rawasari, Cempaka Putih","Cempaka Putih, Jakarta Pusat",4,3,,118 m²,205 m²,"Rp 2,5 Miliar"
1716907239-180,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=814,Dijual Tanah Bonus Rumah Layak Huni di Kemayoran Jakarta Pusat,"Kemayoran, Jakarta Pusat",4,3,3,517 m²,246 m²,"Rp 10,8 Miliar"
1716907244-181,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,RUMAH 3 LANTAI SIAP HUNI DI MATRAMAN JAKARTA PUSAT,"Menteng, Jakarta Pusat",3,3,,38 m²,80 m²,"Rp 1,32 Miliar"
1716907244-182,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Dijual Cepat BU Rumah Hitung Tanah di Menteng,"Menteng, Jakarta Pusat",6,5,,555 m²,800 m²,Rp 25 Miliar
1716907244-183,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Dijual Cepat Rumah Hitung Tanah di Johar Baru,"Johar Baru, Jakarta Pusat",4,3,,1650 m²,700 m²,Rp 17 Miliar
1716907244-184,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Jk53.rumah Lama Area Istimewa Jl. Kramat Jakpus Dkt Ke Jl Raya,"Kramat, Jakarta Pusat",2,2,2,148 m²,80 m²,"Rp 3,2 Miliar"
1716907244-185,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Andre Tjhia Kost Senen 24 Kamar Lokasi Bagus Harga Sewa 2jt Perbulan,"Senen, Jakarta Pusat",24,24,3,261 m²,522 m²,"Rp 6,25 Miliar"
1716907244-186,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,"Rumah Jl. Industri Raya,gunung Sahari. Jakarta Pusat","Kemayoran, Jakarta Pusat",4,3,,197 m²,270 m²,"Rp 2,85 Miliar"
1716907244-187,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,"Rumah Siap Huni, Lokasi Strategis, Bebas Banjir Dikwitang, Jakarta Pusat","Kramat, Jakarta Pusat",5,4,1,214 m²,250 m²,"Rp 8,5 Miliar"
1716907244-188,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Rumah 2 Lantai Siap Huni Sangat Strategis di Cempaka Baru Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",4,2,,79 m²,152 m²,"Rp 1,45 Miliar"
1716907244-189,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Jual Rumah Lokasi Pinggir Jalan di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,,370 m²,300 m²,"Rp 14,5 Miliar"
1716907244-190,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,"Rumah Petojo 4x12 ,lp231051jun","Petojo, Jakarta Pusat",2,1,,48 m²,96 m²,"Rp 1,5 Miliar"
1716907244-191,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Jual Rumah Siap di Renovasi di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",5,4,,419 m²,700 m²,Rp 16 Miliar
1716907244-192,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,"Rumah Siap Huni di Petojo Selatan, Jakarta Pusat","Petojo, Jakarta Pusat",4,2,2,98 m²,150 m²,"Rp 2,4 Miliar"
1716907244-193,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Di Jual Rumah Siap Huni Cempaka Putih Tengah Di Jakarta pusat,"Cempaka Putih, Jakarta Pusat",5,4,,419 m²,700 m²,Rp 16 Miliar
1716907244-194,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Jual Rumah Lokasi Strategis di Cempaka Putih Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",6,5,,370 m²,300 m²,"Rp 14,5 Miliar"
1716907244-195,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Menteng Mewah Ex Expat,"Menteng, Jakarta Pusat",6,5,4,1250 m²,700 m²,Rp 120 Miliar
1716907244-196,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Townhouse Cosmo Park Thamrin City Jakarta Pusat,"Tanah Abang, Jakarta Pusat",3,3,2,120 m²,81 m²,Rp 5 Miliar
1716907244-197,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Rumah Mewah Kondisi Baru Modern Classic di Cempaka Putih Barat Luas 842m.,"Cempaka Putih, Jakarta Pusat",4,7,,842 m²,1000 m²,Rp 32 Miliar
1716907244-198,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,HUNIAN KAWASAN KOMERSIAL DI PENJOMPONGAN JAKARTA PUSAT,"Pejompongan, Jakarta Pusat",5,4,2,400 m²,230 m²,Rp 21 Miliar
1716907244-199,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Hunian Nyaman & Aman Strategis di Penjernihan Jakarta Pusat,"Bendungan Hilir, Jakarta Pusat",8,6,1,520 m²,650 m²,Rp 16 Miliar
1716907244-200,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=813,Rumah Menteng Harga Terbaik Prime Location Jalan Depan Lebar,"Menteng, Jakarta Pusat",5,3,2,518 m²,400 m²,Rp 32 Miliar
1716907253-201,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,Rumah Kost 40 Kamar Lokasi Sangat Strategis,"Cempaka Putih, Jakarta Pusat",40,20,4,550 m²,1000 m²,Rp 13 Miliar
1716907253-202,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,"Dijual Atau Disewakan Rumah Daerah Cempaka Putih, Cocok Untuk Kantor Maupun Tempat Tinggal.","Cempaka Putih, Jakarta Pusat",7,4,2,253 m²,200 m²,"Rp 6,5 Miliar"
1716907253-203,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,Rumah Cempaka Putih,"Cempaka Putih, Jakarta Pusat",6,4,,700 m²,900 m²,Rp 32 Miliar
1716907253-204,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,Rumah Lama Di Jl Kembang Kwitang Senen Jakarta Pusat Lt 255m2 Harga Njop Murah,"Senen, Jakarta Pusat",3,2,1,255 m²,180 m²,"Rp 2,1 Miliar"
1716907253-205,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,Dijual Rumah Lama Masih Layak Huni Jl. Cempaka Putih Timur Jakarta Pusat,"Cempaka Putih, Jakarta Pusat",3,1,,133 m²,120 m²,"Rp 2,75 Miliar"
1716907253-206,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,Rumah Petojo Bangunan 2 Lantai Masih Layak Dihuni Dan Bebas Banjir,"Petojo, Jakarta Pusat",5,2,,153 m²,204 m²,"Rp 3,8 Miliar"
1716907253-207,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,Rumah. Lama hitung tanah di Rawa selatan,"Johar Baru, Jakarta Pusat",4,2,1,200 m²,160 m²,"Rp 2,2 Miliar"
1716907253-208,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,Rumah Baru di Lokasi Bergengsi Menteng Jakarta Pusat,"Menteng, Jakarta Pusat",4,5,3,326 m²,550 m²,Rp 28 Miliar
1716907253-209,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,For Sale Kos Kosan Di Cikini Jakarta Pusat,"Cikini, Jakarta Pusat",30,18,,386 m²,500 m²,Rp 10 Miliar
1716907253-210,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,D Jual Rumah D Senen Jak Pus,"Senen, Jakarta Pusat",,,,220 m²,,"Rp 1,6 Miliar"
1716907253-211,https://www.rumah123.com/jual/jakarta-pusat/rumah/?sort=posted-desc&page=810,"Rumah 2 Lantai Di Daerah Rawasari, Cempaka Putih","Cempaka Putih, Jakarta Pusat",4,3,,118 m²,205 m²,"Rp 2,5 Miliar"
