web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716938114-7912","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","Dijual Rumah Mewah & Megah Jakpus","Menteng, Jakarta Pusat","8","4","LT2629 m²","LB1724 m²","Rp350 Miliar"
"1716938114-7913","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","Dijual Cepat Rumah Masih Layak Huni Bu Jl. Cempaka Jaya, Cempaka Putih Timur Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","1","LT139 m²","LB100 m²","Rp2,2 Miliar"
"1716938114-7914","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","Dijual Rumah Kost Gajah Mada Jakarta Pusat","Jakarta Pusat, Jakarta","23","8","LT94 m²","LB450 m²","Rp6,9 Miliar"
"1716938114-7915","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","KAWASAN ELITE MENTENG 2 Lantai SHM Bagus","Menteng, Jakarta Pusat","4","4","LT480 m²","LB700 m²","Rp45 Miliar"
"1716938114-7916","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","Rumah Dijual Bu Townhouse Cosmo Park Thamrin City 212m2 At Jakpus","Tanah Abang, Jakarta Pusat","3","2","LT212 m²","LB212 m²","Rp2,8 Miliar"
"1716938114-7917","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","Rumah Dijual Bu Townhouse Cosmo Park Thamrin City 212m2 At Jakpus","Tanah Abang, Jakarta Pusat","3","2","LT212 m²","LB212 m²","Rp2,8 Miliar"
"1716938114-7918","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","Rumah Dijual Bu Townhouse Cosmo Park Thamrin City 212m2 At Jakpus","Tanah Abang, Jakarta Pusat","3","2","LT212 m²","LB212 m²","Rp2,8 Miliar"
"1716938114-7919","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","di JALAN SUTAN SYAHRIR Menteng, DEKAT KE BUNDERAN HI, 80 MILYAR NEGO","Menteng, Jakarta Pusat","5","5","LT722 m²","LB550 m²","Rp80 Miliar"
"1716938114-7920","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=101&urut=2","RUMAH DI MENTENG HITUNG TANAH SAJA","Menteng, Jakarta Pusat","0","0","LT720 m²","LB0 m²","Rp36 Miliar"
"1716938119-7921","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah di Pasar Baru , Sawah Besar Jakarta Pusat","Sawah Besar, Jakarta Pusat","5","1","LT100 m²","LB160 m²","Rp2,3 Miliar"
"1716938119-7922","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah Cantik Dan Mewah, Cocok Untuk Hunian","Menteng, Jakarta Pusat","6","5","LT650 m²","LB800 m²","Rp60 Miliar"
"1716938119-7923","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah Lokasi Komersial di Jl Raya Senen Jakarta Pusat Harga Murah","Senen, Jakarta Pusat","3","2","LT188 m²","LB282 m²","Rp20 Miliar"
"1716938119-7924","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah 2 Lt Di Menteng,Jakarta Pusat","Menteng, Jakarta Pusat","5","3","LT238 m²","LB340 m²","Rp13,7 Miliar"
"1716938119-7925","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah Mewah Elegant, 2,5 Lantai Siap Huni di Menteng","Menteng, Jakarta Pusat","3","3","LT330 m²","LB600 m²","Rp33 Miliar"
"1716938119-7926","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah Siap Huni Mewah Desing Cantik, Menteng","Menteng, Jakarta Pusat","5","5","LT1046 m²","LB1046 m²","Rp150 Miliar"
"1716938119-7927","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Menteng Premium Area Rumah Mewah Siap Huni","Menteng, Jakarta Pusat","4","4","LT395 m²","LB600 m²","Rp30 Miliar"
"1716938119-7928","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah Hunian, Asri Dan Tenang di Menteng","Menteng, Jakarta Pusat","5","4","LT264 m²","LB292 m²","Rp18,5 Miliar"
"1716938119-7929","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","For Sale Rumah Mewah 2 Lantai SHM Bangunan Baru","Menteng, Jakarta Pusat","5","4","LT879 m²","LB1000 m²","Rp105 Miliar"
"1716938119-7930","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah Dan Kost2 An Aktif Di Rawasari Jakarta Pusat","Cempaka Putih, Jakarta Pusat","5","3","LT211 m²","LB125 m²","Rp6 Miliar"
"1716938119-7931","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah Di Rawasari Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","6","2","LT150 m²","LB200 m²","Rp4,5 Miliar"
"1716938119-7932","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Cepat Rumah Kost Setara Hotel Sawah Besar, Jakarta Pusat","Sawah Besar, Jakarta Pusat","44","44","LT360 m²","LB1500 m²","Rp15,5 Miliar"
"1716938119-7933","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Rumah luas 285  KT 4 di Cempaka putih jakpus SHM Timur","Cempaka Putih, Jakarta Pusat","4","2","LT285 m²","LB236 m²","Rp4 Miliar"
"1716938119-7934","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah di Cempaka Putih","Cempaka Putih, Jakarta Pusat","3","2","LT428 m²","LB180 m²","Rp5,5 Miliar"
"1716938119-7935","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah di Cempaka Putih Raya","Cempaka Putih, Jakarta Pusat","0","0","LT192 m²","LB384 m²","Rp6,6 Miliar"
"1716938119-7936","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah di Prapatan Senen","Senen, Jakarta Pusat","7","3","LT595 m²","LB400 m²","Rp17,5 Miliar"
"1716938119-7937","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah di Gunung Sahari","Sawah Besar, Jakarta Pusat","4","4","LT90 m²","LB90 m²","Rp4,7 Miliar"
"1716938119-7938","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah di Rawa Selatan","Johar Baru, Jakarta Pusat","5","2","LT175 m²","LB350 m²","Rp2,95 Miliar"
"1716938119-7939","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah di Cempaka Putih","Cempaka Putih, Jakarta Pusat","3","3","LT823 m²","LB289 m²","Rp19 Miliar"
"1716938119-7940","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=100&urut=2","Dijual Rumah di bawah NJOP di Petojo Sabangan","Gambir, Jakarta Pusat","4","2","LT150 m²","LB150 m²","Rp1,9 Miliar"
"1716938123-7941","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","rumah tanpa dp","Johar Baru, Jakarta Pusat","0","0","LT60 m²","LB27 m²","Rp185 Juta"
"1716938123-7942","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","rumah tanpa dp","Kemayoran, Jakarta Pusat","0","0","LT60 m²","LB25 m²","Rp185 Juta"
"1716938123-7943","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","rumah tanpa dp","Menteng, Jakarta Pusat","0","0","LT60 m²","LB27 m²","Rp185 Juta"
"1716938123-7944","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","rumah tanpa dp","Gambir, Jakarta Pusat","0","0","LT60 m²","LB26 m²","Rp185 Juta"
"1716938123-7945","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","rumah tanpa dp","Senen, Jakarta Pusat","0","0","LT60 m²","LB25 m²","Rp185 Juta"
"1716938123-7946","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","di Jln. Rp Soeroso no..42 A kel Gondangdia kec.Menteng jakarta pusat","Menteng, Jakarta Pusat","0","0","LT755 m²","LB2186 m²","Rp65 Miliar"
"1716938123-7947","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Rumah Dijual di Menteng Jalan Kertosono Jakarta Pusat","Menteng, Jakarta Pusat","5","4","LT980 m²","LB980 m²","Rp80 Miliar"
"1716938123-7948","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Rumah mewah pinewood kemayoran","Kemayoran, Jakarta Pusat","3","4","LT200 m²","LB285 m²","Rp10 Miliar"
"1716938123-7949","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Dijual Rumah Br Selesai Dibangun Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","5","LT150 m²","LB255 m²","Rp5 Miliar"
"1716938123-7950","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Dijual Cepat Rumah Kost Setara Hotel Sawah Besar, Jakarta Pusat","Sawah Besar, Jakarta Pusat","44","44","LT360 m²","LB1500 m²","Rp15,5 Miliar"
"1716938123-7951","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","RUMAH  HITUNG TANAH, DENAH TANAH TRAPESIUM, STRATEGIS COCOK UNTUK DIBANGUN RESIDENSIAL ATAU KOST-AN DI SUMUR BATU","Jakarta Pusat, Jakarta","3","2","LT415 m²","LB150 m²","Rp6,7 Miliar"
"1716938123-7952","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Dijual Rumah Mewh Golf Residence Ngantong +pool","Kemayoran, Jakarta Pusat","4","3","LT423 m²","LB265 m²","Rp11 Miliar"
"1716938123-7953","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Dijual Rumah Tua Dijual Jl. Garut Menteng Jakarta Pusat.","Menteng, Jakarta Pusat","5","3","LT643 m²","LB381 m²","Rp70 Miliar"
"1716938123-7954","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Rumah 2,5 Lantai di Kawasan Bendungan Hilir Jakarta Pusat","Bendungan Hilir, Jakarta Pusat","4","3","LT126 m²","LB200 m²","Rp6,5 Miliar"
"1716938123-7955","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Rumah Cempaka Putih","Cempaka Putih, Jakarta Pusat","3","2","LT137 m²","LB200 m²","Rp3,5 Miliar"
"1716938123-7956","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Dijual Rumah Dijual di Menteng Jl . Sumatera Jakarta Pusat","Menteng, Jakarta Pusat","4","3","LT717 m²","LB520 m²","Rp78 Miliar"
"1716938123-7957","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Dijual Rumah Mewah 2 Lantai di Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","5","LT1046 m²","LB500 m²","Rp130 Miliar"
"1716938123-7958","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","DIBAWAH NJOP Rumah Luas 415 Hitung Tanah Petojo Binatu Cideng Gambir","Gambir, Jakarta Pusat","4","2","LT415 m²","LB300 m²","Rp8,5 Miliar"
"1716938123-7959","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Rumah di Pasar Baru , Sawah Besar Jakarta Pusat","Sawah Besar, Jakarta Pusat","5","1","LT100 m²","LB160 m²","Rp2,3 Miliar"
"1716938123-7960","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=99&urut=2","Rumah 2 Lantai Siap Huni Kawasan Menteng","Menteng, Jakarta Pusat","6","6","LT680 m²","LB700 m²","Rp55 Miliar"
"1716938132-7961","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Tanah Dan Rumah Di Daerah Pegangsaan Menteng Jakarta Pusat","Menteng, Jakarta Pusat","2","2","LT386 m²","LB254 m²","Rp21,2 Miliar"
"1716938132-7962","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Dijual Rumah Tua Hitung Tanah Ter-Murah Di Menteng Kebon Sirih","Kebon Sirih, Jakarta Pusat","0","0","LT647 m²","LB488 m²","Rp19,4 Miliar"
"1716938132-7963","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Mewah Full Furnished Strategis Area Menteng Jakarta Pusat","Menteng, Jakarta Pusat","0","0","LT1100 m²","LB920 m²","Rp95 Miliar"
"1716938132-7964","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Lama 2 Lantai Di Jl Batu Ceper V Gambir Jakarta Pusat","Gambir, Jakarta Pusat","4","3","LT93 m²","LB100 m²","Rp1,35 Miliar"
"1716938132-7965","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah di Galur 2 Lantai SHM Butuh Renovasi","Cempaka Putih, Jakarta Pusat","2","1","LT145 m²","LB280 m²","Rp2,8 Miliar"
"1716938132-7966","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Strategis Menteng Area Jakarta Pusat","Menteng, Jakarta Pusat","0","0","LT395 m²","LB300 m²","Rp36 Miliar"
"1716938132-7967","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Dijual Rumah Brand New Menteng","Menteng, Jakarta Pusat","0","0","LT879 m²","LB1000 m²","Rp100 Miliar"
"1716938132-7968","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Dijual rumah brand new mewah cempaka putih","Cempaka Putih, Jakarta Pusat","4","4","LT180 m²","LB280 m²","Rp7,2 Miliar"
"1716938132-7969","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Baru Lt 60 M2 di Kemayoran , Jakarta Pusat Murah","Kemayoran, Jakarta Pusat","3","2","LT60 m²","LB130 m²","Rp1,7 Miliar"
"1716938132-7970","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Kos Lt 182 M2 di Kemayoran , Jakarta Pusat","Kemayoran, Jakarta Pusat","16","17","LT182 m²","LB270 m²","Rp2,5 Miliar"
"1716938132-7971","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Indent Dlm Gang Lt 22 M2 di Johar Baru , Jakarta Pusat","Johar Baru, Jakarta Pusat","2","2","LT28 m²","LB28 m²","Rp300 Juta"
"1716938132-7972","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Siap Huni Lt 134 M2 di Johar Baru , Jakarta Pusat Murah","Johar Baru, Jakarta Pusat","6","5","LT134 m²","LB268 m²","Rp3,7 Miliar"
"1716938132-7973","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Kost Lt 133 M2 di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","16","17","LT133 m²","LB500 m²","Rp4,5 Miliar"
"1716938132-7974","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Brandnew Mewah Dengan Kolam Renang Lokasi Super Premium","Menteng, Jakarta Pusat","4","5","LT291 m²","LB450 m²","Rp25 Miliar"
"1716938132-7975","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Elite di Teuku Umar Menteng Jakarta Pusat","Menteng, Jakarta Pusat","10","5","LT2629 m²","LB1724 m²","Rp350 Miliar"
"1716938132-7976","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","Rumah Brandnew Mewah Dengan Kolam Renang","Menteng, Jakarta Pusat","4","5","LT291 m²","LB450 m²","Rp25 Miliar"
"1716938132-7977","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","rumah tanpa dp","Cempaka Putih, Jakarta Pusat","0","0","LT60 m²","LB27 m²","Rp185 Juta"
"1716938132-7978","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","RUMAH MENTENG DEKAT BUNDERAN HI RING 1 NYA.","Menteng, Jakarta Pusat","5","4","LT395 m²","LB600 m²","Rp33 Miliar"
"1716938132-7979","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","rumah tanpa dp","Tanah Abang, Jakarta Pusat","0","0","LT60 m²","LB27 m²","Rp185 Juta"
"1716938132-7980","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=98&urut=2","rumah tanpa dp","Sawah Besar, Jakarta Pusat","0","0","LT60 m²","LB26 m²","Rp185 Juta"
"1716938143-7981","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Townhoue Springhill Kemayoran Furnished View Golf Unit Langka","Kemayoran, Jakarta Pusat","4","4","LT300 m²","LB500 m²","Rp11 Miliar"
"1716938143-7982","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah Baru Renovasi bisa untuk kantor cempaka PutihJak pus","Cempaka Putih, Jakarta Pusat","6","5","LT152 m²","LB300 m²","Rp3,9 Miliar"
"1716938143-7983","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah 1 Lantai, Hadap Timur Laut, di Menteng","Menteng, Jakarta Pusat","3","4","LT498 m²","LB350 m²","Rp36 Miliar"
"1716938143-7984","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah lama di  Jl. Tanjung - Menteng - Jakarta Pusat","Menteng, Jakarta Pusat","5","3","LT743 m²","LB350 m²","Rp75 Miliar"
"1716938143-7985","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah Menteng Halaman Luas, Asri Dan Nyaman","Menteng, Jakarta Pusat","0","0","LT1382 m²","LB650 m²","Rp250 Miliar"
"1716938143-7986","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah Kost Ekslusif Di Menteng Jakarta Pusat S7458","Menteng, Jakarta Pusat","13","13","LT155 m²","LB270 m²","Rp5,9 Miliar"
"1716938143-7987","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Dijual Cepat Rumah Bisa Untuk Usaha Di Kemayoran, Jakarta Pusat","Jakarta Pusat, Jakarta","17","9","LT477 m²","LB700 m²","Rp6,9 Miliar"
"1716938143-7988","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Dijual Rumah Town House Springhill di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","4","3","LT153 m²","LB400 m²","Rp7,5 Miliar"
"1716938143-7989","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah dijual SHM strategis","Kemayoran, Jakarta Pusat","4","3","LT60 m²","LB150 m²","Rp1,49 Miliar"
"1716938143-7990","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah Di Kemayoran Bisa Untuk Usaha, Jakarta Pusat","Kemayoran, Jakarta Pusat","16","9","LT477 m²","LB700 m²","Rp6,9 Miliar"
"1716938143-7991","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah Di Cempaka Putih Jakarta Pusat  Unfurnished","Cempaka Putih, Jakarta Pusat","4","2","LT142 m²","LB150 m²","Rp2,6 Miliar"
"1716938143-7992","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Cepat, NEGO, Rumah Lokasi Strategis Dekat Stasiun KA Juanda","Gambir, Jakarta Pusat","6","2","LT108 m²","LB140 m²","Rp2 Miliar"
"1716938143-7993","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Dijual Cepat Murah Bu Rumah 1.5 Lt Jl. Cikini V Menteng Jakarta Pusat","Menteng, Jakarta Pusat","5","5","LT468 m²","LB468 m²","Rp17 Miliar"
"1716938143-7994","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Dijual Rumah Brand New 2 Lantai di Menteng","Menteng, Jakarta Pusat","5","5","LT879 m²","LB1000 m²","Rp100 Miliar"
"1716938143-7995","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Jual Rumah 3lt di Rajawali Selatan","Kemayoran, Jakarta Pusat","8","2","LT562 m²","LB1000 m²","Rp15 Miliar"
"1716938143-7996","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Dijual Cepat Rumah Lama di Cikini Raya Menteng Jakarta Pusat","Menteng, Jakarta Pusat","1","1","LT485 m²","LB485 m²","Rp23 Miliar"
"1716938143-7997","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Di Jual Rumah Cantik Cempaka Putih belakang Starvision","Cempaka Putih, Jakarta Pusat","3","3","LT52 m²","LB76 m²","Rp1,81 Miliar"
"1716938143-7998","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Di  Rumah Cempaka Putih Barat Jakarta Pusat","Cempaka Putih, Jakarta Pusat","6","5","LT288 m²","LB350 m²","Rp6,7 Miliar"
"1716938143-7999","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah Cantik Siap Huni Di Cempaka Putih Utara Jakarta Pusat","Kemayoran, Jakarta Pusat","6","5","LT152 m²","LB300 m²","Rp3,9 Miliar"
"1716938143-8000","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=97&urut=2","Rumah Di Jalan Utama Menteng","Menteng, Jakarta Pusat","4","3","LT1250 m²","LB635 m²","Rp180 Miliar"
"1716938148-8001","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","For Sale Menteng Jakarta Pusat Rumah di Menteng Hitung Tanah.","Menteng, Jakarta Pusat","5","5","LT640 m²","LB700 m²","Rp57 Miliar"
"1716938148-8002","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Dijual Rumah Menteng Jakarta Pusat","Menteng, Jakarta Pusat","4","1","LT395 m²","LB600 m²","Rp30 Miliar"
"1716938148-8003","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah cocok untuk kantor di Menteng Jakarta Pusat di Menteng","Menteng, Jakarta Pusat","7","7","LT517 m²","LB250 m²","Rp13 Miliar"
"1716938148-8004","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Mewah Siap Huni Di Cempaka Putih Jak Pus","Cempaka Putih, Jakarta Pusat","4","3","LT861 m²","LB606 m²","Rp17,1 Miliar"
"1716938148-8005","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Dijual rumah classic nan asri menghadap Barat di menteng jakpua","Menteng, Jakarta Pusat","3","3","LT542 m²","LB318 m²","Rp54,2 Miliar"
"1716938148-8006","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Menteng Area Premium Bangunan Modern Mewah Siap Huni","Menteng, Jakarta Pusat","4","4","LT395 m²","LB600 m²","Rp30 Miliar"
"1716938148-8007","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Dijual cepat dan murah kost kostan 2 lt di Kwitang, Senen, Jakpus.","Senen, Jakarta Pusat","12","12","LT150 m²","LB150 m²","Rp1,75 Miliar"
"1716938148-8008","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Menteng","Menteng, Jakarta Pusat","8","8","LT733 m²","LB1100 m²","Rp57 Miliar"
"1716938148-8009","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah 2 Lantai Baru SHM di Menteng, Jakarta Pusat","Menteng, Jakarta Pusat","4","4","LT879 m²","LB1000 m²","Rp100 Miliar"
"1716938148-8010","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Dijual Murah Mini Gedung, Area Pejompongan, Jakarta Pusat","Tanah Abang, Jakarta Pusat","0","0","LT368 m²","LB1024 m²","Rp34 Miliar"
"1716938148-8011","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Kost Ekslusif Di Menteng Jakarta Pusat S7458","Menteng, Jakarta Pusat","13","13","LT155 m²","LB270 m²","Rp5,9 Miliar"
"1716938148-8012","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Unfurnished di Cempaka Putih Jakarta Pusat, Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","4","LT513 m²","LB271 m²","Rp13,5 Miliar"
"1716938148-8013","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Dijual Rumah 2 Lt Semi Furnished di Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","4","LT181 m²","LB244 m²","Rp7,2 Miliar"
"1716938148-8014","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Dijual Cepat Rumah Siap Huni Di Jl. Cempaka Wangi Kemayoran Jakarta Pusat","Kemayoran, Jakarta Pusat","8","8","LT179 m²","LB350 m²","Rp2,75 Miliar"
"1716938148-8015","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah 2 Lantai Jarang Ada, Jalan Lebar, Area Tenang, Murah","Menteng, Jakarta Pusat","3","3","LT519 m²","LB470 m²","Rp39 Miliar"
"1716938148-8016","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah 2 Lantai di Cempaka Putih Jakarta Pusat
, Jakarta Pusat","Cempaka Putih, Jakarta Pusat","4","2","LT90 m²","LB150 m²","Rp3,2 Miliar"
"1716938148-8017","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Di Jalan Utama Menteng","Menteng, Jakarta Pusat","4","3","LT1250 m²","LB635 m²","Rp180 Miliar"
"1716938148-8018","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Tua Hitung Tanah Daerah Menteng Jakarta Pusat","Menteng, Jakarta Pusat","0","0","LT647 m²","LB488 m²","Rp19,4 Miliar"
"1716938148-8019","https://www.99.co/id/jual/rumah/jakarta-pusat?hlmn=96&urut=2","Rumah Kost Di Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat","6","5","LT360 m²","LB600 m²","Rp9,8 Miliar"
