web-scraper-order,web-scraper-start-url,name,location,bedroom,bathroom,land_area,building_area,price
"1716939335-354","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","Rumah hoek di cideng jakarta pusat","Cideng, Jakarta Pusat","5","3","291m2","247.5m2","Rp 7,5 Miliar"
"1716939335-355","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","Ruko siap pakai di cideng petojo jakarta pusat","Cideng, Jakarta Pusat","","4","125m2","400m2","Rp 7,5 Miliar"
"1716939335-356","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","RUMAH KOST AKTIF BENDUNGAN JAGO KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","20","20","123m2","300m2","Rp 3,5 Miliar"
"1716939335-357","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","Rumah siap huni di sumur batu kemayoran jakarta pusat","Kemayoran, Jakarta Pusat","6+1","4","222m2","390m2","Rp 6,75 Miliar"
"1716939335-358","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","RUKAN 4 LANTAI STRATEGIS LOKASI GAMBIR JAKARTA PUSAT","Gambir, Jakarta Pusat","4","4","79m2","250m2","Rp 7,9 Miliar"
"1716939335-359","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","RUMAH TUA HITUNG TANAH DEKAT FAVE HOTEL CIDENG, JAKARTA PUSAT","Cideng, Jakarta Pusat","3+1","2","144m2","144m2","Rp 3,95 Miliar"
"1716939335-360","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","RUKO LOKASI GAMBIR JAKARTA PUSAT","Gambir, Jakarta Pusat","3","3","79m2","237m2","Rp 7,5 Miliar"
"1716939335-361","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=95","APARTEMEN CANTIK FULL FURNISHED THE MANSION BOUGENVILLE KEMAYORAN TOWER EMERALD LANTAI TINGGI JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","1","52m2","52m2","Rp 950 Juta"
"1716939338-362","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","RUMAH CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","5","3","242m2","300m2","Rp 6 Miliar"
"1716939338-363","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","Ruko siap pakai di cideng ternate jakarta pusat","Cideng, Jakarta Pusat","1","3","88m2","238m2","Rp 4,5 Miliar"
"1716939338-364","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","Rumah asri di kapuas cideng jakarta pusat","Cideng, Jakarta Pusat","5","2","234m2","175.5m2","Rp 9,5 Miliar"
"1716939338-365","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","RUMAH CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","5+1","3","366m2","565m2","Rp 11,3 Miliar"
"1716939338-366","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","RUMAH DI CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","4+1","2","187m2","189m2","Rp 5,5 Miliar"
"1716939338-367","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","Rumah siap huni di batang hari cideng jakarta pusat","Cideng, Jakarta Pusat","3","2","219m2","169m2","Rp 8,7 Miliar"
"1716939338-368","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","ruko di cideng jakarta pusat","Cideng, Jakarta Pusat","","3","79.9m2","279.65m2","Rp 4,7 Miliar"
"1716939338-369","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","ruko gandeng di cideng jakarta pusat","Cideng, Jakarta Pusat","","3","161.5m2","646m2","Rp 11,5 Miliar"
"1716939338-370","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","RUMAH CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","5+1","5","200m2","425m2","Rp 7 Miliar"
"1716939338-371","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","Ruko siap pakai di petojo cideng jakarta pusat","Cideng, Jakarta Pusat","","3","68m2","179m2","Rp 2,6 Miliar"
"1716939338-372","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","Ruko brnad new di petojo cideng jakarta pusat","Cideng, Jakarta Pusat","","3","68m2","179m2","Rp 2,6 Miliar"
"1716939338-373","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=94","Rumah di petojo cideng jakarta pusat","Cideng, Jakarta Pusat","3","2","121m2","105m2","Rp 1,5 Miliar"
"1716939342-374","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUMAH STRATEGIS LOKASI USAHA HARAPAN MULYA KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","3+1","1+1","135m2","202m2","Rp 3,4 Miliar"
"1716939342-375","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUMAH SIAP HUNI LINGKUNGAN TENANG DI CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","4+1","2+1","117m2","171m2","Rp 3,3 Miliar"
"1716939342-376","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUKO SIAP PAKAI DI PETOJO SELATAN CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","1","3","108m2","225m2","Rp 3,5 Miliar"
"1716939342-377","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUKO USAHA LOKASI STRATEGIS SURYO PRANOTO PETOJO SELATAN JAKARTA PUSAT","Petojo, Jakarta Pusat","2","4","71m2","355m2","Rp 4,5 Miliar"
"1716939342-378","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUMAH KOMPLEK GUNUNG SAHARI RAYA JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","3+1","3+1","178m2","256m2","Rp 7 Miliar"
"1716939342-379","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","APARTEMEN GRAND PALACE TOWER GENOVA SEMI FURNISHED LANTAI TINGGI KEMAYORANJAKARTA PUSAT","Kemayoran, Jakarta Pusat","3+1","2+1","90.4m2","87m2","Rp 800 Juta"
"1716939342-380","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUKO USAHA LOKASI STRATEGIS PANGERAN JAYAKARTA JAKARTA PUSAT","Pangeran Jayakarta, Jakarta Pusat","2","4","60m2","260m2","Rp 4 Miliar"
"1716939342-381","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","APARTEMEN CANTIK ITC ROXY MAS FULL FURNISHED LANTAI SEDANG CIDENG JAKARTA PUSAT","Roxy, Jakarta Pusat","3+1","2+1","100m2","95m2","Rp 1,95 Miliar"
"1716939342-382","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUMAH MINIMALIS 3 LANTAI COCOK UNTUK INVESTASI MAUPUN DI HUNI DI CEMPAKA PUTIH BARAT CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","2","2","50m2","120m2","Rp 1,35 Miliar"
"1716939342-383","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUKO CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","6","4","99m2","270m2","Rp 4,25 Miliar"
"1716939342-384","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUMAH MINIMALIS COCOK UNTUK GUDANG DAN USAHA PETOJO CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","2","3","90m2","205m2","Rp 2,2 Miliar"
"1716939342-385","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=93","RUMAH CIDENG JAKARTA PUSAT","Cideng, Jakarta Pusat","6+1","3","213m2","285m2","Rp 6,8 Miliar"
"1716939346-386","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","RUMAH TUA HITUNG TANAH DAERAH JOHAR BARU JAKARTA PUSAT","Johar Baru, Jakarta Pusat","7","2","288m2","250m2","Rp 3,5 Miliar"
"1716939346-387","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","RUMAH BENHIL JAKARTA PUSAT UNTUK KOMERSIL","Bendungan Hilir, Jakarta Pusat","6","2+1","257m2","150m2","Rp 12,34 Miliar"
"1716939346-388","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","Apartement Siap Huni Arandra Cempaka putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939346-389","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","Rumah Murah Garase Lebar di Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat","4","3","121m2","75m2","Rp 2,8 Miliar"
"1716939346-390","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","APARTEMEN SAHID SUDIRMAN 2BR FULLY FURNISH JAKARTA PUSAT","Karet Tengsin, Jakarta Pusat","2","1","88m2","88m2","Rp 3,2 Miliar"
"1716939346-391","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","RUMAH BAGUS,  LUAS DAN LEGA DI CEMPAKA PUTIH JAKARTA  PUSAT","Cempaka Putih, Jakarta Pusat","6","5","532m2","350m2","Rp 13,3 Miliar"
"1716939346-392","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","RUMAH KOST DI RADEN SALEH JAKARTA PUSAT","Menteng, Jakarta Pusat","23","21","300m2","600m2","Rp 8,5 Miliar"
"1716939346-393","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","Rumah Mewah di Jakarta Pusat","Sawah Besar, Jakarta Pusat","10","5","300m2","500m2","Rp 16,5 Miliar"
"1716939346-394","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","APARTEMEN GRAND PALACE FULL FURNISHED TOWER A LANTAI TINGGI SIAP HUNI UDAH RENOVKEMAYORANJAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","2+1","70m2","65m2","Rp 850 Juta"
"1716939346-395","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","RUMAH STANDARD LOKASI STRATEGIS PETOJOCIDENG JAKARTA PUSAT","Petojo, Jakarta Pusat","3","2","121m2","131m2","Rp 2,5 Miliar"
"1716939346-396","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","RUMAH TUA GUNUNG SAHARI JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","4","2","70m2","97m2","Rp 1,65 Miliar"
"1716939346-397","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=92","RUKAN 31/2 LANTAI STRATEGIS DIDAERAH PERCETAKAN NEGARA JAKARTA PUSAT","Percetakan Negara, Jakarta Pusat","","3","160m2","270m2","Rp 7,5 Miliar"
"1716939349-398","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","RUMAH TEMPAT USAHA KONVEKSI BISA JUGA BUAT TEMPAT TINGGAL.DI DURI PULO GAMBIR JAKARTA PUSAT","Gambir, Jakarta Pusat","1","2","135m2","129m2","Rp 4 Miliar"
"1716939349-399","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","SIAP HUNI ARANDRA RESIDENCE, JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939349-400","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","Rumah Strategis  di Pusat Kota Jakarta Pusat","Cempaka Putih, Jakarta Pusat","3+1","5","415m2","500m2","Rp 12,5 Miliar"
"1716939349-401","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","RUMAH JAKARTA PUSAT BANGUNAN LAMA","Petojo, Jakarta Pusat","2","1","117m2","117m2","Rp 2,8 Miliar"
"1716939349-402","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","STATURE SIGNATURE PREMIER 2 BR (158 sqm) APARTMENT, Menteng, Kebun Sirih Jakarta Pusat","Kebon Sirih, Jakarta Pusat","2+1","2+1","158m2","140m2","Rp 8,6 Miliar"
"1716939349-403","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","STATURE SIGNATURE 2 BR (146 sqm) APARTMENT, Menteng, Kebun Sirih Jakarta Pusat","Menteng, Jakarta Pusat","2+1","2+1","148m2","130m2","Rp 7,9 Miliar"
"1716939349-404","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","LUXURY APARTMENT, TOWER THE MANSION, LE PARC, THAMRIN NINE, JAKARTA PUSAT, DUPLEX UNIT","Thamrin, Jakarta Pusat","4+1","4+1","1200m2","1200m2","Rp 84 Miliar"
"1716939349-405","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","LUXURY APARTMENT, TOWER TOWNHOME, LE PARC RESIDENCES, THAMRIN NINE, JAKARTA PUSAT, DUPLEX UNIT","Thamrin, Jakarta Pusat","4+1","4+1","364m2","364m2","Rp 25,5 Miliar"
"1716939349-406","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","APARTMENT MARPLE PARK KEMAYORAN JAKARTA PUSAT","Sunter, Jakarta Utara","1","1","32m2","32m2","Rp 750 Juta"
"1716939349-407","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","RUMAH HITUNG TANAH PETOJO JAKARTA PUSAT","Petojo, Jakarta Pusat","","","110m2","","Rp 2 Miliar"
"1716939349-408","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","RUMAH STRATEGIS & TERAWAT KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","5","3","299m2","176m2","Rp 3,75 Miliar"
"1716939349-409","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=91","RUMAH HOOK DI LOKASI PREMIUM JAKARTA PUSAT.CEMPAKA PUTIH","Cempaka Putih, Jakarta Pusat","4","1","139m2","100m2","Rp 2,3 Miliar"
"1716939353-410","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","RUMAH BAGUS LAYAK HUNI JAKARTA PUSAT","Karang Anyar, Jakarta Pusat","3","2","77m2","130m2","Rp 3,5 Miliar"
"1716939353-411","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","RUMAH LAYAK HUNI 3,5 LANTAI JAKARTA PUSAT","Kartini, Jakarta Pusat","2+1","2","56m2","120m2","Rp 2,2 Miliar"
"1716939353-412","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","HUNIAN 1 BR PROMINADE 57 DI THAMRIN JAKARTA PUSAT","Kebon Melati, Jakarta Pusat","1","1","1m2","55m2","Rp 3,06 Miliar"
"1716939353-413","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","APARTEMEN MEWAH FULL RENOV MEDITERANIA LAGOON RESIDENCE FULL FURNISHED BRAND NEW INTERIOR DESIGN TOWER BLUE MARINE LANTAI SEDANG KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","2","3","105m2","97m2","Rp 1,85 Miliar"
"1716939353-414","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","DIJUAL APARTEMEN MEDITERANIA PALACE KEMAYORAN JAKARTA PUSAT","Kemayoran, Jakarta Pusat","3","2","72m2","72m2","Rp 1,1 Miliar"
"1716939353-415","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","RUMAH DI JALAN CEMPAKA PUTIH TENGAH - JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","4","3","180m2","130m2","Rp 4 Miliar"
"1716939353-416","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","RUKO DI JALAN CEMPAKA PUTIH TENGAH - JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","","2","115m2","240m2","Rp 5,2 Miliar"
"1716939353-417","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","Rumah Di Cempaka Putih Barat  - Jakarta Pusat","Cempaka Putih, Jakarta Pusat","6","3","216m2","156m2","Rp 4,5 Miliar"
"1716939353-418","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","Rumah 2 Lantai Di Pademangan  - Jakarta Pusat","Pademangan, Jakarta Utara","3","2","72m2","90m2","Rp 1,6 Miliar"
"1716939353-419","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","RUKO MEGA GROSIR CEMPAKA MAS - JAKARTA PUSAT","Cempaka Mas, Jakarta Pusat","","2","55m2","148m2","Rp 3,5 Miliar"
"1716939353-420","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","RUKO CEMPAKA MAS RUKO MEGA GROSIR ITC CEMPAKA MAS - JAKARTA PUSAT","Cempaka Mas, Jakarta Pusat","","2","55m2","160m2","Rp 4,2 Miliar"
"1716939353-421","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=90","GEDUNG KANTOR LOKASI STRATEGIS ZONA CAMPURAN DEKAT JAKARTA PUSAT","Matraman, Jakarta Timur","10","6","622m2","850m2","Rp 22 Miliar"
"1716939356-422","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","APARTEMEN MEDITERANIA GAJAH MADA JAKARTA PUSAT","Gajah Mada, Jakarta Pusat","2","1","42m2","42m2","Rp 700 Juta"
"1716939356-423","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","RUMAH SIAP HUNI DI DWIWARNA JAKARTA PUSAT","Karang Anyar, Jakarta Pusat","3","1+1","120m2","105m2","Rp 1,5 Miliar"
"1716939356-424","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","Rumah siap huni di mangga besar jakarta pusat","Sawah Besar, Jakarta Pusat","5","2","176m2","220m2","Rp 2,5 Miliar"
"1716939356-425","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","Apartemen green central gajah mada jakarta pusat","Gajah Mada, Jakarta Pusat","3+1","2+1","113m2","113m2","Rp 2 Miliar"
"1716939356-426","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","Office space the mansion kemayoran jakarta pusat","Kemayoran, Jakarta Pusat","","1","51m2","51m2","Rp 1,5 Miliar"
"1716939356-427","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","RUMAH KOST PASAR BARU JAKARTA PUSAT DAERAH STRATEGIS","Pasar Baru, Jakarta Pusat","18","18","77m2","383m2","Rp 6,5 Miliar"
"1716939356-428","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","RUMAH CEMPAKA SARI JAKARTA PUSAT 2 LANTAI DAERAH STRATEGIS","Cempaka Putih, Jakarta Pusat","3","2","77m2","84m2","Rp 2,5 Miliar"
"1716939356-429","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","LUXURY APARTMENT LE PARC AT THAMRIN NINE JAKARTA PUSAT TOWER TOWNHOME","Thamrin, Jakarta Pusat","4+1","4+1","364m2","364m2","Rp 25,5 Miliar"
"1716939356-430","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","LUXURY APARTMENT THAMRIN NINE JAKARTA PUSAT TOWER TERRACE","Thamrin, Jakarta Pusat","3+1","3+1","193m2","193m2","Rp 14 Miliar"
"1716939356-431","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","LUXURY APARTMENT AT THAMRIN NINE JAKARTA PUSAT TOWER TOWNHOME, TRIPLEX UNIT.","Thamrin, Jakarta Pusat","4+1","4+1","635m2","635m2","Rp 44,5 Miliar"
"1716939356-432","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","UNIT APARTEMEN MENTENG PARK CIKINI JAKARTA PUSAT","Cikini, Jakarta Pusat","1","1","33m2","33m2","Rp 1,75 Miliar"
"1716939356-433","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=89","RUMAH 2 LANTAI DI BUNGUR KECAMATAN SENEN JAKARTA PUSAT","Bungur, Jakarta Pusat","8","3","185m2","370m2","Rp 3,5 Miliar"
"1716939360-434","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","RUMAH TUA DI CEMPAKA PUTIH, JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","5","4","400m2","320m2","Rp 10 Miliar"
"1716939360-435","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","RUKO SIAP PAKAI DI PANGERAN JAYAKARTA JAKARTA PUSAT","Pangeran Jayakarta, Jakarta Pusat","","3","90m2","228m2","Rp 4,5 Miliar"
"1716939360-436","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","RUKO GANDENG DI MANGGA BESAR JAKARTA PUSAT","Sawah Besar, Jakarta Pusat","4","4","234m2","770m2","Rp 9 Miliar"
"1716939360-437","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","Rumah hoek siap huni di senen jakarta pusat","Senen, Jakarta Pusat","6","2","160m2","220m2","Rp 3,9 Miliar"
"1716939360-438","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","RUMAH DI CEMPAKA PUTIH JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","6","4","442m2","750m2","Rp 6,5 Miliar"
"1716939360-439","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","Apartement 2 Bedroom Arandra Cempaka Putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939360-440","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","Apartement Siap Huni Arandra Cempaka putih Jakarta Pusat","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939360-441","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","RUMAH DI JATIBARU CIDENG GAMBIR JAKARTA PUSAT","Gambir, Jakarta Pusat","3","2","200m2","180m2","Rp 13 Miliar"
"1716939360-442","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","RUANG KANTOR LANTAI 43 GEDUNG  SAHID SUDIRMAN CENTER JAKARTA PUSAT","CBD, Jakarta Selatan","8","2","275.9m2","275.9m2","Rp 13,79 Miliar"
"1716939360-443","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","THE STATURE RESIDENCE SIGNATURE SUITES 3 BEDROOM KEBON SIRIH JAKARTA PUSAT","Kebon Sirih, Jakarta Pusat","3+1","3+1","171m2","171m2","Rp 10,2 Miliar"
"1716939360-444","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","THE STATURE RESIDENCE SIGNATURE 2 BEDROOM KEBON SIRIH JAKARTA PUSAT","Kebon Sirih, Jakarta Pusat","2+1","2+1","146m2","146m2","Rp 7,9 Miliar"
"1716939360-445","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=88","RUMAH KOST BENDUNGAN HILIR JAKARTA PUSAT","Bendungan Hilir, Jakarta Pusat","20","20","191m2","450m2","Rp 9,5 Miliar"
"1716939363-446","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","RUMAH BAGUS 2 1/2 LANTAI DIKAWASAN GUNUNG SAHARI JAKARTA PUSAT","Gunung Sahari, Jakarta Pusat","6","6","324m2","490m2","Rp 10 Miliar"
"1716939363-447","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","RUMAH UNIK DI MENTENG, JAKARTA PUSAT","Menteng, Jakarta Pusat","7","3","728m2","380m2","Rp 56 Miliar"
"1716939363-448","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","Rumah Jalan Kramat Jaya Baru, Johar Baru - Jakarta Pusat","Johar Baru, Jakarta Pusat","5","3","288m2","180m2","Rp 8,5 Miliar"
"1716939363-449","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","RUKO KREKOT, JAKARTA PUSAT STRATEGIS, TENGAH KOTA, COCOK UNTUK USAHA DAN TEMPAT TINGGAL","Karang Anyar, Jakarta Pusat","7","4","250m2","600m2","Rp 8 Miliar"
"1716939363-450","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","APARTEMEN MEWAH DI JAKARTA PUSAT","Cempaka Putih, Jakarta Pusat","2","2","75m2","75m2","Rp 2,92 Miliar"
"1716939363-451","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","Ruko di kawasan Jakarta pusat","Cideng, Jakarta Pusat","4","4","147m2","298m2","Rp 5,8 Miliar"
"1716939363-452","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","RUMAH SIAP HUNI BISA UNTUK TEMPAT KOST DI DALAM PERUMAHAN DI JAKARTA PUSAT","Kemayoran, Jakarta Pusat","10","4","160m2","200m2","Rp 5,4 Miliar"
"1716939363-453","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","Rumah 2 Lantai Bebas Banjir Johar Baru Jakarta Pusat","Johar Baru, Jakarta Pusat","5","4","235m2","400m2","Rp 4 Miliar"
"1716939363-454","https://www.brighton.co.id/dijual/?Keyword=JAKARTA+PUSAT&OrderBy=5&page=87","APARTMEN MENTENG SQUARE, MATRAMAN, JAKARTA PUSAT, TIPE STUDIO, FULL FURNISHED","Kramat, Jakarta Pusat","1","1","33m2","33m2","Rp 600 Juta"
